Sequence+H1A1:H1,Source,Feature,Start,End,Score,Strand,Frame,Attributes,,,,,,,,
Contig_24_108.324,.,gene,1721,2395,.,-,.,ID=gene-pgaptmp_000165;Name=pgaptmp_000165;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000165,,,,,,,,
Contig_24_108.324,Protein Homology,CDS,1721,2395,.,-,0,ID=cds-pgaptmp_000165;Parent=gene-pgaptmp_000165;Name=extdb:pgaptmp_000165;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_019830464.1;locus_tag=pgaptmp_000165;product=RDD family protein;protein_id=extdb:pgaptmp_000165;transl_table=4,,,,,,,,
Contig_24_108.324,.,gene,2395,4293,.,-,.,ID=gene-pgaptmp_000166;Name=pgaptmp_000166;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000166,,,,,,,,
Contig_24_108.324,Protein Homology,CDS,2395,4293,.,-,0,ID=cds-pgaptmp_000166;Parent=gene-pgaptmp_000166;Name=extdb:pgaptmp_000166;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874694.1;locus_tag=pgaptmp_000166;product=hypothetical protein;protein_id=extdb:pgaptmp_000166;transl_table=4,,,,,,,,
Contig_24_108.324,.,gene,4296,6161,.,-,.,ID=gene-pgaptmp_000167;Name=pgaptmp_000167;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000167,,,,,,,,
Contig_24_108.324,Protein Homology,CDS,4296,6161,.,-,0,ID=cds-pgaptmp_000167;Parent=gene-pgaptmp_000167;Name=extdb:pgaptmp_000167;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014325469.1;locus_tag=pgaptmp_000167;product=hypothetical protein;protein_id=extdb:pgaptmp_000167;transl_table=4,,,,,,,,
Contig_24_108.324,.,gene,6231,7280,.,+,.,ID=gene-pgaptmp_000168;Name=pgaptmp_000168;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000168,,,,,,,,
Contig_24_108.324,Protein Homology,CDS,6231,7280,.,+,0,ID=cds-pgaptmp_000168;Parent=gene-pgaptmp_000168;Name=extdb:pgaptmp_000168;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014574948.1;locus_tag=pgaptmp_000168;product=nicotinate-nucleotide adenylyltransferase;protein_id=extdb:pgaptmp_000168;transl_table=4,,,,,,,,
Contig_24_108.324,.,gene,7281,9506,.,-,.,ID=gene-pgaptmp_000169;Name=pgaptmp_000169;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000169,,,,,,,,
Contig_24_108.324,Protein Homology,CDS,7281,9506,.,-,0,ID=cds-pgaptmp_000169;Parent=gene-pgaptmp_000169;Name=extdb:pgaptmp_000169;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_017532905.1;locus_tag=pgaptmp_000169;product=ABC transporter permease;protein_id=extdb:pgaptmp_000169;transl_table=4,,,,,,,,
Contig_24_108.324,.,gene,9493,10473,.,-,.,ID=gene-pgaptmp_000170;Name=pgaptmp_000170;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000170,,,,,,,,
Contig_24_108.324,Protein Homology,CDS,9493,10473,.,-,0,ID=cds-pgaptmp_000170;Parent=gene-pgaptmp_000170;Name=extdb:pgaptmp_000170;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014325466.1;locus_tag=pgaptmp_000170;product=ABC transporter ATP-binding protein;protein_id=extdb:pgaptmp_000170;transl_table=4,,,,,,,,
Contig_24_108.324,.,gene,10476,12728,.,-,.,ID=gene-pgaptmp_000171;Name=pgaptmp_000171;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000171,,,,,,,,
Contig_24_108.324,Protein Homology,CDS,10476,12728,.,-,0,ID=cds-pgaptmp_000171;Parent=gene-pgaptmp_000171;Name=extdb:pgaptmp_000171;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874689.1;locus_tag=pgaptmp_000171;product=ABC transporter permease;protein_id=extdb:pgaptmp_000171;transl_table=4,,,,,,,,
Contig_24_108.324,.,gene,12923,15310,.,-,.,ID=gene-pgaptmp_000172;Name=lon;gbkey=Gene;gene=lon;gene_biotype=protein_coding;locus_tag=pgaptmp_000172,,,,,,,,
Contig_24_108.324,Protein Homology,CDS,12923,15310,.,-,0,ID=cds-pgaptmp_000172;Parent=gene-pgaptmp_000172;Name=extdb:pgaptmp_000172;Ontology_term=GO:0006508,GO:0004252,GO:0005524,GO:0016887;gbkey=CDS;gene=lon;go_function=serine-type endopeptidase activity|0004252||IEA,ATP binding|0005524||IEA,ATP hydrolysis activity|0016887||IEA;go_process=proteolysis|0006508||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_019830462.1;locus_tag=pgaptmp_000172;product=endopeptidase La;protein_id=extdb:pgaptmp_000172;transl_table=4,,,
Contig_24_108.324,.,gene,15381,16715,.,-,.,ID=gene-pgaptmp_000173;Name=tig;gbkey=Gene;gene=tig;gene_biotype=protein_coding;locus_tag=pgaptmp_000173,,,,,,,,
Contig_24_108.324,Protein Homology,CDS,15381,16715,.,-,0,ID=cds-pgaptmp_000173;Parent=gene-pgaptmp_000173;Name=extdb:pgaptmp_000173;Ontology_term=GO:0051083,GO:0003755,GO:0051082,GO:0005854;gbkey=CDS;gene=tig;go_component=nascent polypeptide-associated complex|0005854||IEA;go_function=peptidyl-prolyl cis-trans isomerase activity|0003755||IEA,unfolded protein binding|0051082||IEA;go_process='de novo' cotranslational protein folding|0051083||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874687.1;locus_tag=pgaptmp_000173;product=trigger factor;protein_id=extdb:pgaptmp_000173;transl_table=4,,,,
Contig_24_108.324,.,gene,16740,17624,.,-,.,ID=gene-pgaptmp_000174;Name=pgaptmp_000174;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000174,,,,,,,,
Contig_24_108.324,Protein Homology,CDS,16740,17624,.,-,0,ID=cds-pgaptmp_000174;Parent=gene-pgaptmp_000174;Name=extdb:pgaptmp_000174;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874686.1;locus_tag=pgaptmp_000174;product=DUF3196 family protein;protein_id=extdb:pgaptmp_000174;transl_table=4,,,,,,,,
Contig_24_108.324,.,gene,17614,18090,.,-,.,ID=gene-pgaptmp_000175;Name=pgaptmp_000175;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000175,,,,,,,,
Contig_24_108.324,Protein Homology,CDS,17614,18090,.,-,0,ID=cds-pgaptmp_000175;Parent=gene-pgaptmp_000175;Name=extdb:pgaptmp_000175;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874685.1;locus_tag=pgaptmp_000175;product=transcriptional repressor;protein_id=extdb:pgaptmp_000175;transl_table=4,,,,,,,,
Contig_24_108.324,.,gene,18044,18755,.,-,.,ID=gene-pgaptmp_000176;Name=pgaptmp_000176;end_range=18755,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000176;partial=true,,,,,,,
Contig_24_108.324,Protein Homology,CDS,18044,18755,.,-,1,ID=cds-pgaptmp_000176;Parent=gene-pgaptmp_000176;Name=extdb:pgaptmp_000176;Ontology_term=GO:0006281,GO:0003906;end_range=18755,.;gbkey=CDS;go_function=DNA-(apurinic or apyrimidinic site) endonuclease activity|0003906||IEA;go_process=DNA repair|0006281||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874684.1;locus_tag=pgaptmp_000176;partial=true;product=deoxyribonuclease IV;protein_id=extdb:pgaptmp_000176;transl_table=4,,,,,,
Contig_25_103.176,Local,region,1,11283,.,+,.,ID=Contig_25_103.176:1..11283;Dbxref=taxon:2104;Name=ANONYMOUS;gbkey=Src;genome=chromosome;mol_type=genomic DNA;strain=Mympn_M547,,,,,,,,
Contig_25_103.176,.,gene,1,112,.,-,.,ID=gene-pgaptmp_000177;Name=pgaptmp_000177;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000177;partial=true;start_range=.,1,,,,,,,
Contig_25_103.176,Protein Homology,CDS,1,112,.,-,0,ID=cds-pgaptmp_000177;Parent=gene-pgaptmp_000177;Name=extdb:pgaptmp_000177;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874684.1;locus_tag=pgaptmp_000177;partial=true;product=endonuclease;protein_id=extdb:pgaptmp_000177;start_range=.,1;transl_table=4,,,,,,,
Contig_25_103.176,.,gene,105,401,.,-,.,ID=gene-pgaptmp_000178;Name=rpmA;gbkey=Gene;gene=rpmA;gene_biotype=protein_coding;locus_tag=pgaptmp_000178,,,,,,,,
Contig_25_103.176,Protein Homology,CDS,105,401,.,-,0,ID=cds-pgaptmp_000178;Parent=gene-pgaptmp_000178;Name=extdb:pgaptmp_000178;Ontology_term=GO:0006412,GO:0003735,GO:0000315,GO:0022625;gbkey=CDS;gene=rpmA;go_component=organellar large ribosomal subunit|0000315||IEA,cytosolic large ribosomal subunit|0022625||IEA;go_function=structural constituent of ribosome|0003735||IEA;go_process=translation|0006412||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014325462.1;locus_tag=pgaptmp_000178;product=50S ribosomal protein L27;protein_id=extdb:pgaptmp_000178;transl_table=4,,,,
Contig_25_103.176,.,gene,412,714,.,-,.,ID=gene-pgaptmp_000179;Name=pgaptmp_000179;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000179,,,,,,,,
Contig_25_103.176,Protein Homology,CDS,412,714,.,-,0,ID=cds-pgaptmp_000179;Parent=gene-pgaptmp_000179;Name=extdb:pgaptmp_000179;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_017532771.1;locus_tag=pgaptmp_000179;product=ribosomal-processing cysteine protease Prp;protein_id=extdb:pgaptmp_000179;transl_table=4,,,,,,,,
Contig_25_103.176,.,gene,707,1009,.,-,.,ID=gene-pgaptmp_000180;Name=rplU;gbkey=Gene;gene=rplU;gene_biotype=protein_coding;locus_tag=pgaptmp_000180,,,,,,,,
Contig_25_103.176,Protein Homology,CDS,707,1009,.,-,0,ID=cds-pgaptmp_000180;Parent=gene-pgaptmp_000180;Name=extdb:pgaptmp_000180;Ontology_term=GO:0006412,GO:0003735,GO:0000311,GO:0022625;gbkey=CDS;gene=rplU;go_component=plastid large ribosomal subunit|0000311||IEA,cytosolic large ribosomal subunit|0022625||IEA;go_function=structural constituent of ribosome|0003735||IEA;go_process=translation|0006412||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874681.1;locus_tag=pgaptmp_000180;product=50S ribosomal protein L21;protein_id=extdb:pgaptmp_000180;transl_table=4,,,,
Contig_25_103.176,.,gene,1156,3321,.,-,.,ID=gene-pgaptmp_000181;Name=nrdE;gbkey=Gene;gene=nrdE;gene_biotype=protein_coding;locus_tag=pgaptmp_000181,,,,,,,,
Contig_25_103.176,Protein Homology,CDS,1156,3321,.,-,0,ID=cds-pgaptmp_000181;Parent=gene-pgaptmp_000181;Name=extdb:pgaptmp_000181;Ontology_term=GO:0006260,GO:0004748,GO:0005524;gbkey=CDS;gene=nrdE;go_function=ribonucleoside-diphosphate reductase activity%2C thioredoxin disulfide as acceptor|0004748||IEA,ATP binding|0005524||IEA;go_process=DNA replication|0006260||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_009885768.1;locus_tag=pgaptmp_000181;product=class 1b ribonucleoside-diphosphate reductase subunit alpha;protein_id=extdb:pgaptmp_000181;transl_table=4,,,,,
Contig_25_103.176,.,gene,3345,3806,.,-,.,ID=gene-pgaptmp_000182;Name=nrdI;gbkey=Gene;gene=nrdI;gene_biotype=protein_coding;locus_tag=pgaptmp_000182,,,,,,,,
Contig_25_103.176,Protein Homology,CDS,3345,3806,.,-,0,ID=cds-pgaptmp_000182;Parent=gene-pgaptmp_000182;Name=extdb:pgaptmp_000182;Ontology_term=GO:0009263;gbkey=CDS;gene=nrdI;go_process=deoxyribonucleotide biosynthetic process|0009263||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874679.1;locus_tag=pgaptmp_000182;product=class Ib ribonucleoside-diphosphate reductase assembly flavoprotein NrdI;protein_id=extdb:pgaptmp_000182;transl_table=4,,,,,,,,
Contig_25_103.176,.,gene,3809,4828,.,-,.,ID=gene-pgaptmp_000183;Name=nrdF;gbkey=Gene;gene=nrdF;gene_biotype=protein_coding;locus_tag=pgaptmp_000183,,,,,,,,
Contig_25_103.176,Protein Homology,CDS,3809,4828,.,-,0,ID=cds-pgaptmp_000183;Parent=gene-pgaptmp_000183;Name=extdb:pgaptmp_000183;Ontology_term=GO:0009265,GO:0004748,GO:0030145,GO:0005971;gbkey=CDS;gene=nrdF;go_component=ribonucleoside-diphosphate reductase complex|0005971||IEA;go_function=ribonucleoside-diphosphate reductase activity%2C thioredoxin disulfide as acceptor|0004748||IEA,manganese ion binding|0030145||IEA;go_process=2'-deoxyribonucleotide biosynthetic process|0009265||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874678.1;locus_tag=pgaptmp_000183;product=class 1b ribonucleoside-diphosphate reductase subunit beta;protein_id=extdb:pgaptmp_000183;transl_table=4,,,,
Contig_25_103.176,.,gene,4835,5317,.,-,.,ID=gene-pgaptmp_000184;Name=pgaptmp_000184;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000184,,,,,,,,
Contig_25_103.176,Protein Homology,CDS,4835,5317,.,-,0,ID=cds-pgaptmp_000184;Parent=gene-pgaptmp_000184;Name=extdb:pgaptmp_000184;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874677.1;locus_tag=pgaptmp_000184;product=dihydrofolate reductase;protein_id=extdb:pgaptmp_000184;transl_table=4,,,,,,,,
Contig_25_103.176,.,gene,5319,6182,.,-,.,ID=gene-pgaptmp_000185;Name=pgaptmp_000185;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000185,,,,,,,,
Contig_25_103.176,Protein Homology,CDS,5319,6182,.,-,0,ID=cds-pgaptmp_000185;Parent=gene-pgaptmp_000185;Name=extdb:pgaptmp_000185;Ontology_term=GO:0006231,GO:0004799;gbkey=CDS;go_function=thymidylate synthase activity|0004799||IEA;go_process=dTMP biosynthetic process|0006231||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010869385.1;locus_tag=pgaptmp_000185;product=thymidylate synthase;protein_id=extdb:pgaptmp_000185;transl_table=4,,,,,,,
Contig_25_103.176,.,gene,6677,8188,.,-,.,ID=gene-pgaptmp_000186;Name=pgaptmp_000186;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000186,,,,,,,,
Contig_25_103.176,Protein Homology,CDS,6677,8188,.,-,0,ID=cds-pgaptmp_000186;Parent=gene-pgaptmp_000186;Name=extdb:pgaptmp_000186;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014325459.1;locus_tag=pgaptmp_000186;product=APC family permease;protein_id=extdb:pgaptmp_000186;transl_table=4,,,,,,,,
Contig_25_103.176,.,gene,8163,9638,.,-,.,ID=gene-pgaptmp_000187;Name=pgaptmp_000187;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000187,,,,,,,,
Contig_25_103.176,Protein Homology,CDS,8163,9638,.,-,0,ID=cds-pgaptmp_000187;Parent=gene-pgaptmp_000187;Name=extdb:pgaptmp_000187;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014325458.1;locus_tag=pgaptmp_000187;product=APC family permease;protein_id=extdb:pgaptmp_000187;transl_table=4,,,,,,,,
Contig_25_103.176,.,gene,9681,10823,.,-,.,ID=gene-pgaptmp_000188;Name=ftsZ;gbkey=Gene;gene=ftsZ;gene_biotype=protein_coding;locus_tag=pgaptmp_000188,,,,,,,,
Contig_25_103.176,Protein Homology,CDS,9681,10823,.,-,0,ID=cds-pgaptmp_000188;Parent=gene-pgaptmp_000188;Name=extdb:pgaptmp_000188;Ontology_term=GO:0000910,GO:0003924;gbkey=CDS;gene=ftsZ;go_function=GTPase activity|0003924||IEA;go_process=cytokinesis|0000910||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874673.1;locus_tag=pgaptmp_000188;product=cell division protein FtsZ;protein_id=extdb:pgaptmp_000188;transl_table=4,,,,,,,
Contig_25_103.176,.,gene,10829,11283,.,-,.,ID=gene-pgaptmp_000189;Name=pgaptmp_000189;end_range=11283,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000189;partial=true,,,,,,,
Contig_25_103.176,Protein Homology,CDS,10829,11283,.,-,2,ID=cds-pgaptmp_000189;Parent=gene-pgaptmp_000189;Name=extdb:pgaptmp_000189;end_range=11283,.;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014325457.1;locus_tag=pgaptmp_000189;partial=true;product=hypothetical protein;protein_id=extdb:pgaptmp_000189;transl_table=4,,,,,,,
Contig_26_104.757,Local,region,1,5512,.,+,.,ID=Contig_26_104.757:1..5512;Dbxref=taxon:2104;Name=ANONYMOUS;gbkey=Src;genome=chromosome;mol_type=genomic DNA;strain=Mympn_M547,,,,,,,,
Contig_26_104.757,.,pseudogene,226,1439,.,+,.,ID=gene-pgaptmp_000190;Name=pgaptmp_000190;gbkey=Gene;gene_biotype=pseudogene;locus_tag=pgaptmp_000190;pseudo=true,,,,,,,,
Contig_26_104.757,Protein Homology,CDS,226,1439,.,+,0,ID=cds-pgaptmp_000190;Parent=gene-pgaptmp_000190;Note=frameshifted;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011113570.1;locus_tag=pgaptmp_000190;product=arginine deiminase family protein;pseudo=true;transl_table=4,,,,,,,,
Contig_26_104.757,.,pseudogene,1467,2508,.,+,.,ID=gene-pgaptmp_000191;Name=argF;gbkey=Gene;gene=argF;gene_biotype=pseudogene;locus_tag=pgaptmp_000191;pseudo=true,,,,,,,,
Contig_26_104.757,Protein Homology,CDS,1467,2508,.,+,0,ID=cds-pgaptmp_000191;Parent=gene-pgaptmp_000191;Note=frameshifted;Ontology_term=GO:0042450,GO:0004585;gbkey=CDS;gene=argF;go_function=ornithine carbamoyltransferase activity|0004585||IEA;go_process=arginine biosynthetic process via ornithine|0042450||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_013354652.1;locus_tag=pgaptmp_000191;product=ornithine carbamoyltransferase;pseudo=true;transl_table=4,,,,,,,
Contig_26_104.757,.,gene,2511,3440,.,+,.,ID=gene-pgaptmp_000192;Name=pgaptmp_000192;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000192,,,,,,,,
Contig_26_104.757,Protein Homology,CDS,2511,3440,.,+,0,ID=cds-pgaptmp_000192;Parent=gene-pgaptmp_000192;Name=extdb:pgaptmp_000192;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874663.1;locus_tag=pgaptmp_000192;product=carbamate kinase;protein_id=extdb:pgaptmp_000192;transl_table=4,,,,,,,,
Contig_26_104.757,.,gene,3443,5140,.,+,.,ID=gene-pgaptmp_000193;Name=pgaptmp_000193;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000193,,,,,,,,
Contig_26_104.757,Protein Homology,CDS,3443,5140,.,+,0,ID=cds-pgaptmp_000193;Parent=gene-pgaptmp_000193;Name=extdb:pgaptmp_000193;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014325451.1;locus_tag=pgaptmp_000193;product=APC family permease;protein_id=extdb:pgaptmp_000193;transl_table=4,,,,,,,,
Contig_26_104.757,.,gene,5274,5512,.,+,.,ID=gene-pgaptmp_000194;Name=pgaptmp_000194;end_range=5512,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000194;partial=true,,,,,,,
Contig_26_104.757,Protein Homology,CDS,5274,5512,.,+,0,ID=cds-pgaptmp_000194;Parent=gene-pgaptmp_000194;Name=extdb:pgaptmp_000194;end_range=5512,.;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874665.1;locus_tag=pgaptmp_000194;partial=true;product=hypothetical protein;protein_id=extdb:pgaptmp_000194;transl_table=4,,,,,,,
Contig_27_165.642,Local,region,1,9841,.,+,.,ID=Contig_27_165.642:1..9841;Dbxref=taxon:2104;Name=ANONYMOUS;gbkey=Src;genome=chromosome;mol_type=genomic DNA;strain=Mympn_M547,,,,,,,,
Contig_27_165.642,.,pseudogene,242,442,.,+,.,ID=gene-pgaptmp_000195;Name=pgaptmp_000195;gbkey=Gene;gene_biotype=pseudogene;locus_tag=pgaptmp_000195;pseudo=true,,,,,,,,
Contig_27_165.642,Protein Homology,CDS,242,442,.,+,0,ID=cds-pgaptmp_000195;Parent=gene-pgaptmp_000195;Note=incomplete%3B partial in the middle of a contig%3B missing C-terminus;gbkey=CDS;inference=COORDINATES: protein motif:HMM:NF015230.2;locus_tag=pgaptmp_000195;product=hypothetical protein;pseudo=true;transl_table=4,,,,,,,,
Contig_27_165.642,.,gene,370,1032,.,+,.,ID=gene-pgaptmp_000196;Name=pgaptmp_000196;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000196,,,,,,,,
Contig_27_165.642,Protein Homology,CDS,370,1032,.,+,0,ID=cds-pgaptmp_000196;Parent=gene-pgaptmp_000196;Name=extdb:pgaptmp_000196;gbkey=CDS;inference=COORDINATES: protein motif:HMM:NF015230.2;locus_tag=pgaptmp_000196;product=hypothetical protein;protein_id=extdb:pgaptmp_000196;transl_table=4,,,,,,,,
Contig_27_165.642,.,gene,2064,2969,.,+,.,ID=gene-pgaptmp_000197;Name=pgaptmp_000197;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000197,,,,,,,,
Contig_27_165.642,Protein Homology,CDS,2064,2969,.,+,0,ID=cds-pgaptmp_000197;Parent=gene-pgaptmp_000197;Name=extdb:pgaptmp_000197;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874490.1;locus_tag=pgaptmp_000197;product=thermonuclease family protein;protein_id=extdb:pgaptmp_000197;transl_table=4,,,,,,,,
Contig_27_165.642,.,gene,2993,4753,.,+,.,ID=gene-pgaptmp_000198;Name=pgaptmp_000198;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000198,,,,,,,,
Contig_27_165.642,Protein Homology,CDS,2993,4753,.,+,0,ID=cds-pgaptmp_000198;Parent=gene-pgaptmp_000198;Name=extdb:pgaptmp_000198;Ontology_term=GO:0005524;gbkey=CDS;go_function=ATP binding|0005524||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874491.1;locus_tag=pgaptmp_000198;product=ATP-binding cassette domain-containing protein;protein_id=extdb:pgaptmp_000198;transl_table=4,,,,,,,,
Contig_27_165.642,.,gene,4746,5735,.,+,.,ID=gene-pgaptmp_000199;Name=pgaptmp_000199;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000199,,,,,,,,
Contig_27_165.642,Protein Homology,CDS,4746,5735,.,+,0,ID=cds-pgaptmp_000199;Parent=gene-pgaptmp_000199;Name=extdb:pgaptmp_000199;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874492.1;locus_tag=pgaptmp_000199;product=sugar ABC transporter permease;protein_id=extdb:pgaptmp_000199;transl_table=4,,,,,,,,
Contig_27_165.642,.,gene,5707,6666,.,+,.,ID=gene-pgaptmp_000200;Name=pgaptmp_000200;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000200,,,,,,,,
Contig_27_165.642,Protein Homology,CDS,5707,6666,.,+,0,ID=cds-pgaptmp_000200;Parent=gene-pgaptmp_000200;Name=extdb:pgaptmp_000200;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874493.1;locus_tag=pgaptmp_000200;product=carbohydrate ABC transporter permease;protein_id=extdb:pgaptmp_000200;transl_table=4,,,,,,,,
Contig_27_165.642,.,gene,6669,6827,.,+,.,ID=gene-pgaptmp_000201;Name=pgaptmp_000201;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000201,,,,,,,,
Contig_27_165.642,Protein Homology,CDS,6669,6827,.,+,0,ID=cds-pgaptmp_000201;Parent=gene-pgaptmp_000201;Name=extdb:pgaptmp_000201;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014574887.1;locus_tag=pgaptmp_000201;product=hypothetical protein;protein_id=extdb:pgaptmp_000201;transl_table=4,,,,,,,,
Contig_27_165.642,.,gene,7244,7819,.,-,.,ID=gene-pgaptmp_000202;Name=pgaptmp_000202;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000202,,,,,,,,
Contig_27_165.642,Protein Homology,CDS,7244,7819,.,-,0,ID=cds-pgaptmp_000202;Parent=gene-pgaptmp_000202;Name=extdb:pgaptmp_000202;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874724.1;locus_tag=pgaptmp_000202;product=DUF16 domain-containing protein;protein_id=extdb:pgaptmp_000202;transl_table=4,,,,,,,,
Contig_27_165.642,.,gene,8056,8547,.,-,.,ID=gene-pgaptmp_000203;Name=pgaptmp_000203;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000203,,,,,,,,
Contig_27_165.642,Protein Homology,CDS,8056,8547,.,-,0,ID=cds-pgaptmp_000203;Parent=gene-pgaptmp_000203;Name=extdb:pgaptmp_000203;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014325369.1;locus_tag=pgaptmp_000203;product=DUF16 domain-containing protein;protein_id=extdb:pgaptmp_000203;transl_table=4,,,,,,,,
