Sequence+H1A1:H1,Source,Feature,Start,End,Score,Strand,Frame,Attributes,,,,,,,,
Contig_6_112.282,Protein Homology,CDS,23300,24184,.,+,0,ID=cds-pgaptmp_000665;Parent=gene-pgaptmp_000665;Name=extdb:pgaptmp_000665;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874686.1;locus_tag=pgaptmp_000665;product=DUF3196 family protein;protein_id=extdb:pgaptmp_000665;transl_table=4,,,,,,,,
Contig_6_112.282,.,gene,24209,25543,.,+,.,ID=gene-pgaptmp_000666;Name=tig;gbkey=Gene;gene=tig;gene_biotype=protein_coding;locus_tag=pgaptmp_000666,,,,,,,,
Contig_6_112.282,Protein Homology,CDS,24209,25543,.,+,0,ID=cds-pgaptmp_000666;Parent=gene-pgaptmp_000666;Name=extdb:pgaptmp_000666;Ontology_term=GO:0051083,GO:0003755,GO:0051082,GO:0005854;gbkey=CDS;gene=tig;go_component=nascent polypeptide-associated complex|0005854||IEA;go_function=peptidyl-prolyl cis-trans isomerase activity|0003755||IEA,unfolded protein binding|0051082||IEA;go_process='de novo' cotranslational protein folding|0051083||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874687.1;locus_tag=pgaptmp_000666;product=trigger factor;protein_id=extdb:pgaptmp_000666;transl_table=4,,,,
Contig_6_112.282,.,gene,25614,28001,.,+,.,ID=gene-pgaptmp_000667;Name=lon;gbkey=Gene;gene=lon;gene_biotype=protein_coding;locus_tag=pgaptmp_000667,,,,,,,,
Contig_6_112.282,Protein Homology,CDS,25614,28001,.,+,0,ID=cds-pgaptmp_000667;Parent=gene-pgaptmp_000667;Name=extdb:pgaptmp_000667;Ontology_term=GO:0006508,GO:0004252,GO:0005524,GO:0016887;gbkey=CDS;gene=lon;go_function=serine-type endopeptidase activity|0004252||IEA,ATP binding|0005524||IEA,ATP hydrolysis activity|0016887||IEA;go_process=proteolysis|0006508||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_019830462.1;locus_tag=pgaptmp_000667;product=endopeptidase La;protein_id=extdb:pgaptmp_000667;transl_table=4,,,
Contig_6_112.282,.,gene,28196,30448,.,+,.,ID=gene-pgaptmp_000668;Name=pgaptmp_000668;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000668,,,,,,,,
Contig_6_112.282,Protein Homology,CDS,28196,30448,.,+,0,ID=cds-pgaptmp_000668;Parent=gene-pgaptmp_000668;Name=extdb:pgaptmp_000668;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874689.1;locus_tag=pgaptmp_000668;product=ABC transporter permease;protein_id=extdb:pgaptmp_000668;transl_table=4,,,,,,,,
Contig_6_112.282,.,gene,30451,31431,.,+,.,ID=gene-pgaptmp_000669;Name=pgaptmp_000669;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000669,,,,,,,,
Contig_6_112.282,Protein Homology,CDS,30451,31431,.,+,0,ID=cds-pgaptmp_000669;Parent=gene-pgaptmp_000669;Name=extdb:pgaptmp_000669;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014325466.1;locus_tag=pgaptmp_000669;product=ABC transporter ATP-binding protein;protein_id=extdb:pgaptmp_000669;transl_table=4,,,,,,,,
Contig_6_112.282,.,gene,31418,33643,.,+,.,ID=gene-pgaptmp_000670;Name=pgaptmp_000670;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000670,,,,,,,,
Contig_6_112.282,Protein Homology,CDS,31418,33643,.,+,0,ID=cds-pgaptmp_000670;Parent=gene-pgaptmp_000670;Name=extdb:pgaptmp_000670;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_017532905.1;locus_tag=pgaptmp_000670;product=ABC transporter permease;protein_id=extdb:pgaptmp_000670;transl_table=4,,,,,,,,
Contig_6_112.282,.,gene,33644,34678,.,-,.,ID=gene-pgaptmp_000671;Name=pgaptmp_000671;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000671,,,,,,,,
Contig_6_112.282,Protein Homology,CDS,33644,34678,.,-,0,ID=cds-pgaptmp_000671;Parent=gene-pgaptmp_000671;Name=extdb:pgaptmp_000671;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014325468.1;locus_tag=pgaptmp_000671;product=nicotinate-nucleotide adenylyltransferase;protein_id=extdb:pgaptmp_000671;transl_table=4,,,,,,,,
Contig_6_112.282,.,gene,34763,36628,.,+,.,ID=gene-pgaptmp_000672;Name=pgaptmp_000672;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000672,,,,,,,,
Contig_6_112.282,Protein Homology,CDS,34763,36628,.,+,0,ID=cds-pgaptmp_000672;Parent=gene-pgaptmp_000672;Name=extdb:pgaptmp_000672;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014325469.1;locus_tag=pgaptmp_000672;product=hypothetical protein;protein_id=extdb:pgaptmp_000672;transl_table=4,,,,,,,,
Contig_6_112.282,.,gene,36631,38529,.,+,.,ID=gene-pgaptmp_000673;Name=pgaptmp_000673;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000673,,,,,,,,
Contig_6_112.282,Protein Homology,CDS,36631,38529,.,+,0,ID=cds-pgaptmp_000673;Parent=gene-pgaptmp_000673;Name=extdb:pgaptmp_000673;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874694.1;locus_tag=pgaptmp_000673;product=hypothetical protein;protein_id=extdb:pgaptmp_000673;transl_table=4,,,,,,,,
Contig_6_112.282,.,gene,38529,39203,.,+,.,ID=gene-pgaptmp_000674;Name=pgaptmp_000674;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000674,,,,,,,,
Contig_6_112.282,Protein Homology,CDS,38529,39203,.,+,0,ID=cds-pgaptmp_000674;Parent=gene-pgaptmp_000674;Name=extdb:pgaptmp_000674;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_019830464.1;locus_tag=pgaptmp_000674;product=RDD family protein;protein_id=extdb:pgaptmp_000674;transl_table=4,,,,,,,,
Contig_6_112.282,.,gene,39207,40796,.,+,.,ID=gene-pgaptmp_000675;Name=pgaptmp_000675;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000675,,,,,,,,
Contig_6_112.282,Protein Homology,CDS,39207,40796,.,+,0,ID=cds-pgaptmp_000675;Parent=gene-pgaptmp_000675;Name=extdb:pgaptmp_000675;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014325472.1;locus_tag=pgaptmp_000675;product=ATP-dependent helicase;protein_id=extdb:pgaptmp_000675;transl_table=4,,,,,,,,
Contig_6_112.282,.,gene,40859,43006,.,+,.,ID=gene-pgaptmp_000676;Name=pgaptmp_000676;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000676,,,,,,,,
Contig_6_112.282,Protein Homology,CDS,40859,43006,.,+,0,ID=cds-pgaptmp_000676;Parent=gene-pgaptmp_000676;Name=extdb:pgaptmp_000676;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874697.1;locus_tag=pgaptmp_000676;product=ATP-dependent helicase;protein_id=extdb:pgaptmp_000676;transl_table=4,,,,,,,,
Contig_6_112.282,.,gene,43147,44778,.,+,.,ID=gene-pgaptmp_000677;Name=pgaptmp_000677;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000677,,,,,,,,
Contig_6_112.282,Protein Homology,CDS,43147,44778,.,+,0,ID=cds-pgaptmp_000677;Parent=gene-pgaptmp_000677;Name=extdb:pgaptmp_000677;Ontology_term=GO:0006306,GO:0009307,GO:0009007,GO:0015666;gbkey=CDS;go_function=site-specific DNA-methyltransferase (adenine-specific) activity|0009007||IEA,restriction endodeoxyribonuclease activity|0015666||IEA;go_process=DNA methylation|0006306||IEA,DNA restriction-modification system|0009307||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_019830465.1;locus_tag=pgaptmp_000677;product=type I restriction-modification system subunit M;protein_id=extdb:pgaptmp_000677;transl_table=4,,,
Contig_6_112.282,.,gene,44848,45288,.,+,.,ID=gene-pgaptmp_000678;Name=pgaptmp_000678;end_range=45288,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000678;partial=true,,,,,,,
Contig_6_112.282,Protein Homology,CDS,44848,45288,.,+,0,ID=cds-pgaptmp_000678;Parent=gene-pgaptmp_000678;Name=extdb:pgaptmp_000678;Ontology_term=GO:0006304;end_range=45288,.;gbkey=CDS;go_process=DNA modification|0006304||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014574958.1;locus_tag=pgaptmp_000678;partial=true;product=restriction endonuclease subunit S;protein_id=extdb:pgaptmp_000678;transl_table=4,,,,,,,
Contig_7_189.346,Local,region,1,3980,.,+,.,ID=Contig_7_189.346:1..3980;Dbxref=taxon:2104;Name=ANONYMOUS;gbkey=Src;genome=chromosome;mol_type=genomic DNA;strain=Mympn_5767,,,,,,,,
Contig_7_189.346,.,gene,1,581,.,-,.,ID=gene-pgaptmp_000679;Name=pgaptmp_000679;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000679;partial=true;start_range=.,1,,,,,,,
Contig_7_189.346,Protein Homology,CDS,1,581,.,-,0,ID=cds-pgaptmp_000679;Parent=gene-pgaptmp_000679;Name=extdb:pgaptmp_000679;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_017532787.1;locus_tag=pgaptmp_000679;partial=true;product=adhesin;protein_id=extdb:pgaptmp_000679;start_range=.,1;transl_table=4,,,,,,,
Contig_7_189.346,.,gene,661,801,.,-,.,ID=gene-pgaptmp_000680;Name=pgaptmp_000680;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000680,,,,,,,,
Contig_7_189.346,Protein Homology,CDS,661,801,.,-,0,ID=cds-pgaptmp_000680;Parent=gene-pgaptmp_000680;Name=extdb:pgaptmp_000680;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015344882.1;locus_tag=pgaptmp_000680;product=hypothetical protein;protein_id=extdb:pgaptmp_000680;transl_table=4,,,,,,,,
Contig_7_189.346,.,gene,804,1331,.,-,.,ID=gene-pgaptmp_000681;Name=pgaptmp_000681;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000681,,,,,,,,
Contig_7_189.346,Protein Homology,CDS,804,1331,.,-,0,ID=cds-pgaptmp_000681;Parent=gene-pgaptmp_000681;Name=extdb:pgaptmp_000681;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874500.1;locus_tag=pgaptmp_000681;product=hypothetical protein;protein_id=extdb:pgaptmp_000681;transl_table=4,,,,,,,,
Contig_7_189.346,.,gene,1448,3980,.,-,.,ID=gene-pgaptmp_000682;Name=mgpC;end_range=3980,.;gbkey=Gene;gene=mgpC;gene_biotype=protein_coding;locus_tag=pgaptmp_000682;partial=true,,,,,,,
Contig_7_189.346,Protein Homology,CDS,1448,3980,.,-,1,ID=cds-pgaptmp_000682;Parent=gene-pgaptmp_000682;Name=extdb:pgaptmp_000682;end_range=3980,.;gbkey=CDS;gene=mgpC;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874499.1;locus_tag=pgaptmp_000682;partial=true;product=cytadherence protein MgpC;protein_id=extdb:pgaptmp_000682;transl_table=4,,,,,,,
Contig_8_133.701,Local,region,1,53882,.,+,.,ID=Contig_8_133.701:1..53882;Dbxref=taxon:2104;Name=ANONYMOUS;gbkey=Src;genome=chromosome;mol_type=genomic DNA;strain=Mympn_5767,,,,,,,,
Contig_8_133.701,.,pseudogene,143,736,.,+,.,ID=gene-pgaptmp_000683;Name=pgaptmp_000683;gbkey=Gene;gene_biotype=pseudogene;locus_tag=pgaptmp_000683;pseudo=true,,,,,,,,
Contig_8_133.701,Protein Homology,CDS,143,736,.,+,0,ID=cds-pgaptmp_000683;Parent=gene-pgaptmp_000683;Note=incomplete%3B partial in the middle of a contig%3B missing C-terminus;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874489.1;locus_tag=pgaptmp_000683;product=adhesin;pseudo=true;transl_table=4,,,,,,,,
Contig_8_133.701,.,gene,1094,1633,.,+,.,ID=gene-pgaptmp_000684;Name=pgaptmp_000684;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000684,,,,,,,,
Contig_8_133.701,Protein Homology,CDS,1094,1633,.,+,0,ID=cds-pgaptmp_000684;Parent=gene-pgaptmp_000684;Name=extdb:pgaptmp_000684;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874502.1;locus_tag=pgaptmp_000684;product=DUF16 domain-containing protein;protein_id=extdb:pgaptmp_000684;transl_table=4,,,,,,,,
Contig_8_133.701,.,pseudogene,1899,4212,.,+,.,ID=gene-pgaptmp_000685;Name=pgaptmp_000685;gbkey=Gene;gene_biotype=pseudogene;locus_tag=pgaptmp_000685;pseudo=true,,,,,,,,
Contig_8_133.701,Protein Homology,CDS,1899,4212,.,+,0,ID=cds-pgaptmp_000685;Parent=gene-pgaptmp_000685;Note=frameshifted%3B internal stop;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014325396.1;locus_tag=pgaptmp_000685;product=P80 family lipoprotein;pseudo=true;transl_table=4,,,,,,,,
Contig_8_133.701,.,gene,4384,5175,.,+,.,ID=gene-pgaptmp_000686;Name=pgaptmp_000686;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000686,,,,,,,,
Contig_8_133.701,Protein Homology,CDS,4384,5175,.,+,0,ID=cds-pgaptmp_000686;Parent=gene-pgaptmp_000686;Name=extdb:pgaptmp_000686;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874725.1;locus_tag=pgaptmp_000686;product=MPN647 family lipoprotein;protein_id=extdb:pgaptmp_000686;transl_table=4,,,,,,,,
Contig_8_133.701,.,gene,5447,5701,.,+,.,ID=gene-pgaptmp_000687;Name=pgaptmp_000687;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000687,,,,,,,,
Contig_8_133.701,Protein Homology,CDS,5447,5701,.,+,0,ID=cds-pgaptmp_000687;Parent=gene-pgaptmp_000687;Name=extdb:pgaptmp_000687;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_017532689.1;locus_tag=pgaptmp_000687;product=family K-like protein;protein_id=extdb:pgaptmp_000687;transl_table=4,,,,,,,,
Contig_8_133.701,.,pseudogene,5755,7444,.,+,.,ID=gene-pgaptmp_000688;Name=pgaptmp_000688;gbkey=Gene;gene_biotype=pseudogene;locus_tag=pgaptmp_000688;pseudo=true,,,,,,,,
Contig_8_133.701,Protein Homology,CDS,5755,7444,.,+,0,ID=cds-pgaptmp_000688;Parent=gene-pgaptmp_000688;Note=frameshifted%3B incomplete%3B partial in the middle of a contig%3B missing N-terminus and C-terminus;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874499.1;locus_tag=pgaptmp_000688;product=MgpC family cytadherence protein;pseudo=true;transl_table=4,,,,,,,,
Contig_8_133.701,.,gene,7936,8418,.,+,.,ID=gene-pgaptmp_000689;Name=pgaptmp_000689;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000689,,,,,,,,
Contig_8_133.701,Protein Homology,CDS,7936,8418,.,+,0,ID=cds-pgaptmp_000689;Parent=gene-pgaptmp_000689;Name=extdb:pgaptmp_000689;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014574937.1;locus_tag=pgaptmp_000689;product=DUF16 domain-containing protein;protein_id=extdb:pgaptmp_000689;transl_table=4,,,,,,,,
Contig_8_133.701,.,gene,8701,11175,.,+,.,ID=gene-pgaptmp_000690;Name=pgaptmp_000690;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000690,,,,,,,,
Contig_8_133.701,Protein Homology,CDS,8701,11175,.,+,0,ID=cds-pgaptmp_000690;Parent=gene-pgaptmp_000690;Name=extdb:pgaptmp_000690;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874641.1;locus_tag=pgaptmp_000690;product=P80 family lipoprotein;protein_id=extdb:pgaptmp_000690;transl_table=4,,,,,,,,
Contig_8_133.701,.,gene,11262,14603,.,+,.,ID=gene-pgaptmp_000691;Name=pgaptmp_000691;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000691,,,,,,,,
Contig_8_133.701,Protein Homology,CDS,11262,14603,.,+,0,ID=cds-pgaptmp_000691;Parent=gene-pgaptmp_000691;Name=extdb:pgaptmp_000691;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874510.1;locus_tag=pgaptmp_000691;product=AAA domain-containing protein;protein_id=extdb:pgaptmp_000691;transl_table=4,,,,,,,,
Contig_8_133.701,.,pseudogene,14600,16302,.,+,.,ID=gene-pgaptmp_000692;Name=nusA;gbkey=Gene;gene=nusA;gene_biotype=pseudogene;locus_tag=pgaptmp_000692;pseudo=true,,,,,,,,
Contig_8_133.701,Protein Homology,CDS,14600,16302,.,+,0,ID=cds-pgaptmp_000692;Parent=gene-pgaptmp_000692;Note=frameshifted;Ontology_term=GO:0006353;gbkey=CDS;gene=nusA;go_process=DNA-templated transcription%2C termination|0006353||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_009885827.1;locus_tag=pgaptmp_000692;product=transcription termination factor NusA;pseudo=true;transl_table=4,,,,,,,,
Contig_8_133.701,.,gene,16384,16596,.,+,.,ID=gene-pgaptmp_000693;Name=pgaptmp_000693;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000693,,,,,,,,
Contig_8_133.701,Protein Homology,CDS,16384,16596,.,+,0,ID=cds-pgaptmp_000693;Parent=gene-pgaptmp_000693;Name=extdb:pgaptmp_000693;gbkey=CDS;inference=COORDINATES: protein motif:HMM:NF016204.2;locus_tag=pgaptmp_000693;product=DUF448 domain-containing protein;protein_id=extdb:pgaptmp_000693;transl_table=4,,,,,,,,
Contig_8_133.701,.,gene,16583,18436,.,+,.,ID=gene-pgaptmp_000694;Name=infB;gbkey=Gene;gene=infB;gene_biotype=protein_coding;locus_tag=pgaptmp_000694,,,,,,,,
Contig_8_133.701,Protein Homology,CDS,16583,18436,.,+,0,ID=cds-pgaptmp_000694;Parent=gene-pgaptmp_000694;Name=extdb:pgaptmp_000694;Ontology_term=GO:0006413,GO:0003743,GO:0005737;gbkey=CDS;gene=infB;go_component=cytoplasm|0005737||IEA;go_function=translation initiation factor activity|0003743||IEA;go_process=translational initiation|0006413||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_017532912.1;locus_tag=pgaptmp_000694;product=translation initiation factor IF-2;protein_id=extdb:pgaptmp_000694;transl_table=4,,,,,,
Contig_8_133.701,.,gene,18439,18789,.,+,.,ID=gene-pgaptmp_000695;Name=rbfA;gbkey=Gene;gene=rbfA;gene_biotype=protein_coding;locus_tag=pgaptmp_000695,,,,,,,,
Contig_8_133.701,Protein Homology,CDS,18439,18789,.,+,0,ID=cds-pgaptmp_000695;Parent=gene-pgaptmp_000695;Name=extdb:pgaptmp_000695;Ontology_term=GO:0006396,GO:0019843;gbkey=CDS;gene=rbfA;go_function=rRNA binding|0019843||IEA;go_process=RNA processing|0006396||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874513.1;locus_tag=pgaptmp_000695;product=30S ribosome-binding factor RbfA;protein_id=extdb:pgaptmp_000695;transl_table=4,,,,,,,
Contig_8_133.701,.,gene,18805,20013,.,+,.,ID=gene-pgaptmp_000696;Name=pgaptmp_000696;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000696,,,,,,,,
Contig_8_133.701,Protein Homology,CDS,18805,20013,.,+,0,ID=cds-pgaptmp_000696;Parent=gene-pgaptmp_000696;Name=extdb:pgaptmp_000696;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_017532913.1;locus_tag=pgaptmp_000696;product=hypothetical protein;protein_id=extdb:pgaptmp_000696;transl_table=4,,,,,,,,
Contig_8_133.701,.,gene,20026,20835,.,+,.,ID=gene-pgaptmp_000697;Name=ribF;gbkey=Gene;gene=ribF;gene_biotype=protein_coding;locus_tag=pgaptmp_000697,,,,,,,,
Contig_8_133.701,Protein Homology,CDS,20026,20835,.,+,0,ID=cds-pgaptmp_000697;Parent=gene-pgaptmp_000697;Name=extdb:pgaptmp_000697;Ontology_term=GO:0006747,GO:0009398,GO:0003919,GO:0005737;gbkey=CDS;gene=ribF;go_component=cytoplasm|0005737||IEA;go_function=FMN adenylyltransferase activity|0003919||IEA;go_process=FAD biosynthetic process|0006747||IEA,FMN biosynthetic process|0009398||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014325383.1;locus_tag=pgaptmp_000697;product=riboflavin biosynthesis protein RibF;protein_id=extdb:pgaptmp_000697;transl_table=4,,,,
Contig_8_133.701,.,gene,20861,22135,.,+,.,ID=gene-pgaptmp_000698;Name=pgaptmp_000698;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000698,,,,,,,,
Contig_8_133.701,Protein Homology,CDS,20861,22135,.,+,0,ID=cds-pgaptmp_000698;Parent=gene-pgaptmp_000698;Name=extdb:pgaptmp_000698;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874516.1;locus_tag=pgaptmp_000698;product=hemolysin family protein;protein_id=extdb:pgaptmp_000698;transl_table=4,,,,,,,,
Contig_8_133.701,.,gene,22122,23255,.,+,.,ID=gene-pgaptmp_000699;Name=pgaptmp_000699;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000699,,,,,,,,
Contig_8_133.701,Protein Homology,CDS,22122,23255,.,+,0,ID=cds-pgaptmp_000699;Parent=gene-pgaptmp_000699;Name=extdb:pgaptmp_000699;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874517.1;locus_tag=pgaptmp_000699;product=hypothetical protein;protein_id=extdb:pgaptmp_000699;transl_table=4,,,,,,,,
Contig_8_133.701,.,gene,23409,24746,.,+,.,ID=gene-pgaptmp_000700;Name=pgaptmp_000700;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000700,,,,,,,,
Contig_8_133.701,Protein Homology,CDS,23409,24746,.,+,0,ID=cds-pgaptmp_000700;Parent=gene-pgaptmp_000700;Name=extdb:pgaptmp_000700;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014325384.1;locus_tag=pgaptmp_000700;product=DUF2130 domain-containing protein;protein_id=extdb:pgaptmp_000700;transl_table=4,,,,,,,,
Contig_8_133.701,.,gene,24868,25830,.,+,.,ID=gene-pgaptmp_000701;Name=pgaptmp_000701;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000701,,,,,,,,
Contig_8_133.701,Protein Homology,CDS,24868,25830,.,+,0,ID=cds-pgaptmp_000701;Parent=gene-pgaptmp_000701;Name=extdb:pgaptmp_000701;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014574899.1;locus_tag=pgaptmp_000701;product=hypothetical protein;protein_id=extdb:pgaptmp_000701;transl_table=4,,,,,,,,
Contig_8_133.701,.,gene,26029,26415,.,+,.,ID=gene-pgaptmp_000702;Name=pgaptmp_000702;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000702,,,,,,,,
Contig_8_133.701,Protein Homology,CDS,26029,26415,.,+,0,ID=cds-pgaptmp_000702;Parent=gene-pgaptmp_000702;Name=extdb:pgaptmp_000702;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014574900.1;locus_tag=pgaptmp_000702;product=hypothetical protein;protein_id=extdb:pgaptmp_000702;transl_table=4,,,,,,,,
Contig_8_133.701,.,gene,26509,26835,.,+,.,ID=gene-pgaptmp_000703;Name=rpsJ;gbkey=Gene;gene=rpsJ;gene_biotype=protein_coding;locus_tag=pgaptmp_000703,,,,,,,,
Contig_8_133.701,Protein Homology,CDS,26509,26835,.,+,0,ID=cds-pgaptmp_000703;Parent=gene-pgaptmp_000703;Name=extdb:pgaptmp_000703;Ontology_term=GO:0006412,GO:0003735,GO:0000314,GO:0022627;gbkey=CDS;gene=rpsJ;go_component=organellar small ribosomal subunit|0000314||IEA,cytosolic small ribosomal subunit|0022627||IEA;go_function=structural constituent of ribosome|0003735||IEA;go_process=translation|0006412||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_009885835.1;locus_tag=pgaptmp_000703;product=30S ribosomal protein S10;protein_id=extdb:pgaptmp_000703;transl_table=4,,,,
Contig_8_133.701,.,gene,26849,27712,.,+,.,ID=gene-pgaptmp_000704;Name=rplC;gbkey=Gene;gene=rplC;gene_biotype=protein_coding;locus_tag=pgaptmp_000704,,,,,,,,
Contig_8_133.701,Protein Homology,CDS,26849,27712,.,+,0,ID=cds-pgaptmp_000704;Parent=gene-pgaptmp_000704;Name=extdb:pgaptmp_000704;Ontology_term=GO:0006412,GO:0003735,GO:0005840;gbkey=CDS;gene=rplC;go_component=ribosome|0005840||IEA;go_function=structural constituent of ribosome|0003735||IEA;go_process=translation|0006412||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874522.1;locus_tag=pgaptmp_000704;product=50S ribosomal protein L3;protein_id=extdb:pgaptmp_000704;transl_table=4,,,,,,
