Sequence+H1A1:H1,Source,Feature,Start,End,Score,Strand,Frame,Attributes,,,,,,,,
Contig_7_121.127,Protein Homology,CDS,36642,38540,.,+,0,ID=cds-pgaptmp_000728;Parent=gene-pgaptmp_000728;Name=extdb:pgaptmp_000728;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874694.1;locus_tag=pgaptmp_000728;product=hypothetical protein;protein_id=extdb:pgaptmp_000728;transl_table=4,,,,,,,,
Contig_7_121.127,.,gene,38540,39214,.,+,.,ID=gene-pgaptmp_000729;Name=pgaptmp_000729;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000729,,,,,,,,
Contig_7_121.127,Protein Homology,CDS,38540,39214,.,+,0,ID=cds-pgaptmp_000729;Parent=gene-pgaptmp_000729;Name=extdb:pgaptmp_000729;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_019830464.1;locus_tag=pgaptmp_000729;product=RDD family protein;protein_id=extdb:pgaptmp_000729;transl_table=4,,,,,,,,
Contig_7_121.127,.,gene,39218,40807,.,+,.,ID=gene-pgaptmp_000730;Name=pgaptmp_000730;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000730,,,,,,,,
Contig_7_121.127,Protein Homology,CDS,39218,40807,.,+,0,ID=cds-pgaptmp_000730;Parent=gene-pgaptmp_000730;Name=extdb:pgaptmp_000730;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014325472.1;locus_tag=pgaptmp_000730;product=ATP-dependent helicase;protein_id=extdb:pgaptmp_000730;transl_table=4,,,,,,,,
Contig_7_121.127,.,gene,40870,43017,.,+,.,ID=gene-pgaptmp_000731;Name=pgaptmp_000731;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000731,,,,,,,,
Contig_7_121.127,Protein Homology,CDS,40870,43017,.,+,0,ID=cds-pgaptmp_000731;Parent=gene-pgaptmp_000731;Name=extdb:pgaptmp_000731;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874697.1;locus_tag=pgaptmp_000731;product=ATP-dependent helicase;protein_id=extdb:pgaptmp_000731;transl_table=4,,,,,,,,
Contig_7_121.127,.,gene,43158,44789,.,+,.,ID=gene-pgaptmp_000732;Name=pgaptmp_000732;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000732,,,,,,,,
Contig_7_121.127,Protein Homology,CDS,43158,44789,.,+,0,ID=cds-pgaptmp_000732;Parent=gene-pgaptmp_000732;Name=extdb:pgaptmp_000732;Ontology_term=GO:0006306,GO:0009307,GO:0009007,GO:0015666;gbkey=CDS;go_function=site-specific DNA-methyltransferase (adenine-specific) activity|0009007||IEA,restriction endodeoxyribonuclease activity|0015666||IEA;go_process=DNA methylation|0006306||IEA,DNA restriction-modification system|0009307||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_019830465.1;locus_tag=pgaptmp_000732;product=type I restriction-modification system subunit M;protein_id=extdb:pgaptmp_000732;transl_table=4,,,
Contig_7_121.127,.,gene,44859,45377,.,+,.,ID=gene-pgaptmp_000733;Name=pgaptmp_000733;end_range=45377,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000733;partial=true,,,,,,,
Contig_7_121.127,Protein Homology,CDS,44859,45377,.,+,0,ID=cds-pgaptmp_000733;Parent=gene-pgaptmp_000733;Name=extdb:pgaptmp_000733;Ontology_term=GO:0006304;end_range=45377,.;gbkey=CDS;go_process=DNA modification|0006304||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014574958.1;locus_tag=pgaptmp_000733;partial=true;product=restriction endonuclease subunit S;protein_id=extdb:pgaptmp_000733;transl_table=4,,,,,,,
Contig_8_179.927,Local,region,1,1708,.,+,.,ID=Contig_8_179.927:1..1708;Dbxref=taxon:2104;Name=ANONYMOUS;gbkey=Src;genome=chromosome;mol_type=genomic DNA;strain=Mympn_6282,,,,,,,,
Contig_8_179.927,.,gene,139,588,.,-,.,ID=gene-pgaptmp_000734;Name=pgaptmp_000734;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000734,,,,,,,,
Contig_8_179.927,Protein Homology,CDS,139,588,.,-,0,ID=cds-pgaptmp_000734;Parent=gene-pgaptmp_000734;Name=extdb:pgaptmp_000734;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874486.1;locus_tag=pgaptmp_000734;product=hypothetical protein;protein_id=extdb:pgaptmp_000734;transl_table=4,,,,,,,,
Contig_8_179.927,.,pseudogene,1275,1708,.,-,.,ID=gene-pgaptmp_000735;Name=pgaptmp_000735;gbkey=Gene;gene_biotype=pseudogene;locus_tag=pgaptmp_000735;pseudo=true,,,,,,,,
Contig_8_179.927,Protein Homology,CDS,1275,1708,.,-,1,ID=cds-pgaptmp_000735;Parent=gene-pgaptmp_000735;Note=frameshifted%3B incomplete%3B missing N-terminus;gbkey=CDS;inference=COORDINATES: protein motif:HMM:NF023795.2;locus_tag=pgaptmp_000735;product=adhesin P1;pseudo=true;transl_table=4,,,,,,,,
Contig_9_130.709,Local,region,1,30892,.,+,.,ID=Contig_9_130.709:1..30892;Dbxref=taxon:2104;Name=ANONYMOUS;gbkey=Src;genome=chromosome;mol_type=genomic DNA;strain=Mympn_6282,,,,,,,,
Contig_9_130.709,.,gene,428,513,.,+,.,ID=gene-pgaptmp_000736;Name=pgaptmp_000736;gbkey=Gene;gene_biotype=tRNA;locus_tag=pgaptmp_000736,,,,,,,,
Contig_9_130.709,tRNAscan-SE,tRNA,428,513,.,+,.,ID=rna-pgaptmp_000736;Parent=gene-pgaptmp_000736;anticodon=(pos:461..463);gbkey=tRNA;inference=COORDINATES: profile:tRNAscan-SE:2.0.7;locus_tag=pgaptmp_000736;product=tRNA-Leu,,,,,,,,
Contig_9_130.709,tRNAscan-SE,exon,428,513,.,+,.,ID=exon-pgaptmp_000736-1;Parent=rna-pgaptmp_000736;anticodon=(pos:461..463);gbkey=tRNA;inference=COORDINATES: profile:tRNAscan-SE:2.0.7;locus_tag=pgaptmp_000736;product=tRNA-Leu,,,,,,,,
Contig_9_130.709,.,gene,528,1445,.,+,.,ID=gene-pgaptmp_000737;Name=pgaptmp_000737;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000737,,,,,,,,
Contig_9_130.709,Protein Homology,CDS,528,1445,.,+,0,ID=cds-pgaptmp_000737;Parent=gene-pgaptmp_000737;Name=extdb:pgaptmp_000737;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874879.1;locus_tag=pgaptmp_000737;product=hypothetical protein;protein_id=extdb:pgaptmp_000737;transl_table=4,,,,,,,,
Contig_9_130.709,.,gene,1495,1570,.,-,.,ID=gene-pgaptmp_000738;Name=pgaptmp_000738;gbkey=Gene;gene_biotype=tRNA;locus_tag=pgaptmp_000738,,,,,,,,
Contig_9_130.709,tRNAscan-SE,tRNA,1495,1570,.,-,.,ID=rna-pgaptmp_000738;Parent=gene-pgaptmp_000738;anticodon=(pos:complement(1535..1537));gbkey=tRNA;inference=COORDINATES: profile:tRNAscan-SE:2.0.7;locus_tag=pgaptmp_000738;product=tRNA-His,,,,,,,,
Contig_9_130.709,tRNAscan-SE,exon,1495,1570,.,-,.,ID=exon-pgaptmp_000738-1;Parent=rna-pgaptmp_000738;anticodon=(pos:complement(1535..1537));gbkey=tRNA;inference=COORDINATES: profile:tRNAscan-SE:2.0.7;locus_tag=pgaptmp_000738;product=tRNA-His,,,,,,,,
Contig_9_130.709,.,gene,1600,2232,.,-,.,ID=gene-pgaptmp_000739;Name=trmB;gbkey=Gene;gene=trmB;gene_biotype=protein_coding;locus_tag=pgaptmp_000739,,,,,,,,
Contig_9_130.709,Protein Homology,CDS,1600,2232,.,-,0,ID=cds-pgaptmp_000739;Parent=gene-pgaptmp_000739;Name=extdb:pgaptmp_000739;Ontology_term=GO:0006400,GO:0008176;gbkey=CDS;gene=trmB;go_function=tRNA (guanine-N7-)-methyltransferase activity|0008176||IEA;go_process=tRNA modification|0006400||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874878.1;locus_tag=pgaptmp_000739;product=tRNA (guanosine(46)-N7)-methyltransferase TrmB;protein_id=extdb:pgaptmp_000739;transl_table=4,,,,,,,
Contig_9_130.709,.,gene,2223,2723,.,-,.,ID=gene-pgaptmp_000740;Name=trmL;gbkey=Gene;gene=trmL;gene_biotype=protein_coding;locus_tag=pgaptmp_000740,,,,,,,,
Contig_9_130.709,Protein Homology,CDS,2223,2723,.,-,0,ID=cds-pgaptmp_000740;Parent=gene-pgaptmp_000740;Name=extdb:pgaptmp_000740;Ontology_term=GO:0006400,GO:0008175;gbkey=CDS;gene=trmL;go_function=tRNA methyltransferase activity|0008175||IEA;go_process=tRNA modification|0006400||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874877.1;locus_tag=pgaptmp_000740;product=tRNA (uridine(34)/cytosine(34)/5-carboxymethylaminomethyluridine(34)-2'-O)-methyltransferase TrmL;protein_id=extdb:pgaptmp_000740;transl_table=4,,,,,,,
Contig_9_130.709,.,gene,2766,5465,.,+,.,ID=gene-pgaptmp_000741;Name=ileS;gbkey=Gene;gene=ileS;gene_biotype=protein_coding;locus_tag=pgaptmp_000741,,,,,,,,
Contig_9_130.709,Protein Homology,CDS,2766,5465,.,+,0,ID=cds-pgaptmp_000741;Parent=gene-pgaptmp_000741;Name=extdb:pgaptmp_000741;Ontology_term=GO:0006428,GO:0004822,GO:0005737;gbkey=CDS;gene=ileS;go_component=cytoplasm|0005737||IEA;go_function=isoleucine-tRNA ligase activity|0004822||IEA;go_process=isoleucyl-tRNA aminoacylation|0006428||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014325579.1;locus_tag=pgaptmp_000741;product=isoleucine--tRNA ligase;protein_id=extdb:pgaptmp_000741;transl_table=4,,,,,,
Contig_9_130.709,.,gene,5468,6286,.,+,.,ID=gene-pgaptmp_000742;Name=pgaptmp_000742;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000742,,,,,,,,
Contig_9_130.709,Protein Homology,CDS,5468,6286,.,+,0,ID=cds-pgaptmp_000742;Parent=gene-pgaptmp_000742;Name=extdb:pgaptmp_000742;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874875.1;locus_tag=pgaptmp_000742;product=alpha/beta hydrolase;protein_id=extdb:pgaptmp_000742;transl_table=4,,,,,,,,
Contig_9_130.709,.,gene,6289,7335,.,+,.,ID=gene-pgaptmp_000743;Name=pgaptmp_000743;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000743,,,,,,,,
Contig_9_130.709,Protein Homology,CDS,6289,7335,.,+,0,ID=cds-pgaptmp_000743;Parent=gene-pgaptmp_000743;Name=extdb:pgaptmp_000743;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014325578.1;locus_tag=pgaptmp_000743;product=hypothetical protein;protein_id=extdb:pgaptmp_000743;transl_table=4,,,,,,,,
Contig_9_130.709,.,gene,7803,8198,.,+,.,ID=gene-pgaptmp_000744;Name=pgaptmp_000744;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000744,,,,,,,,
Contig_9_130.709,Protein Homology,CDS,7803,8198,.,+,0,ID=cds-pgaptmp_000744;Parent=gene-pgaptmp_000744;Name=extdb:pgaptmp_000744;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_017532693.1;locus_tag=pgaptmp_000744;product=hypothetical protein;protein_id=extdb:pgaptmp_000744;transl_table=4,,,,,,,,
Contig_9_130.709,.,gene,8433,8933,.,+,.,ID=gene-pgaptmp_000745;Name=pgaptmp_000745;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000745,,,,,,,,
Contig_9_130.709,Protein Homology,CDS,8433,8933,.,+,0,ID=cds-pgaptmp_000745;Parent=gene-pgaptmp_000745;Name=extdb:pgaptmp_000745;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874873.1;locus_tag=pgaptmp_000745;product=NAD(P)H-dependent oxidoreductase;protein_id=extdb:pgaptmp_000745;transl_table=4,,,,,,,,
Contig_9_130.709,.,gene,9026,13201,.,+,.,ID=gene-pgaptmp_000746;Name=pgaptmp_000746;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000746,,,,,,,,
Contig_9_130.709,Protein Homology,CDS,9026,13201,.,+,0,ID=cds-pgaptmp_000746;Parent=gene-pgaptmp_000746;Name=extdb:pgaptmp_000746;Ontology_term=GO:0006351,GO:0003677,GO:0003899,GO:0032549;gbkey=CDS;go_function=DNA binding|0003677||IEA,DNA-directed 5'-3' RNA polymerase activity|0003899||IEA,ribonucleoside binding|0032549||IEA;go_process=transcription%2C DNA-templated|0006351||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_009885798.1;locus_tag=pgaptmp_000746;product=DNA-directed RNA polymerase subunit beta;protein_id=extdb:pgaptmp_000746;transl_table=4,,,
Contig_9_130.709,.,gene,13205,17077,.,+,.,ID=gene-pgaptmp_000747;Name=rpoC;gbkey=Gene;gene=rpoC;gene_biotype=protein_coding;locus_tag=pgaptmp_000747,,,,,,,,
Contig_9_130.709,Protein Homology,CDS,13205,17077,.,+,0,ID=cds-pgaptmp_000747;Parent=gene-pgaptmp_000747;Name=extdb:pgaptmp_000747;Ontology_term=GO:0006351,GO:0003899,GO:0000345;gbkey=CDS;gene=rpoC;go_component=cytosolic DNA-directed RNA polymerase complex|0000345||IEA;go_function=DNA-directed 5'-3' RNA polymerase activity|0003899||IEA;go_process=transcription%2C DNA-templated|0006351||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014325576.1;locus_tag=pgaptmp_000747;product=DNA-directed RNA polymerase subunit beta';protein_id=extdb:pgaptmp_000747;transl_table=4,,,,,,
Contig_9_130.709,.,gene,17239,17601,.,+,.,ID=gene-pgaptmp_000748;Name=pgaptmp_000748;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000748,,,,,,,,
Contig_9_130.709,Protein Homology,CDS,17239,17601,.,+,0,ID=cds-pgaptmp_000748;Parent=gene-pgaptmp_000748;Name=extdb:pgaptmp_000748;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874870.1;locus_tag=pgaptmp_000748;product=hypothetical protein;protein_id=extdb:pgaptmp_000748;transl_table=4,,,,,,,,
Contig_9_130.709,.,gene,17850,18113,.,+,.,ID=gene-pgaptmp_000749;Name=pgaptmp_000749;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000749,,,,,,,,
Contig_9_130.709,Protein Homology,CDS,17850,18113,.,+,0,ID=cds-pgaptmp_000749;Parent=gene-pgaptmp_000749;Name=extdb:pgaptmp_000749;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_017532896.1;locus_tag=pgaptmp_000749;product=hypothetical protein;protein_id=extdb:pgaptmp_000749;transl_table=4,,,,,,,,
Contig_9_130.709,.,gene,18118,18570,.,+,.,ID=gene-pgaptmp_000750;Name=pgaptmp_000750;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000750,,,,,,,,
Contig_9_130.709,Protein Homology,CDS,18118,18570,.,+,0,ID=cds-pgaptmp_000750;Parent=gene-pgaptmp_000750;Name=extdb:pgaptmp_000750;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874869.1;locus_tag=pgaptmp_000750;product=type IV secretion system DNA-binding domain-containing protein;protein_id=extdb:pgaptmp_000750;transl_table=4,,,,,,,,
Contig_9_130.709,.,gene,19348,19812,.,+,.,ID=gene-pgaptmp_000751;Name=pgaptmp_000751;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000751,,,,,,,,
Contig_9_130.709,Protein Homology,CDS,19348,19812,.,+,0,ID=cds-pgaptmp_000751;Parent=gene-pgaptmp_000751;Name=extdb:pgaptmp_000751;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874868.1;locus_tag=pgaptmp_000751;product=DUF240 domain-containing protein;protein_id=extdb:pgaptmp_000751;transl_table=4,,,,,,,,
Contig_9_130.709,.,pseudogene,20092,20615,.,+,.,ID=gene-pgaptmp_000752;Name=pgaptmp_000752;gbkey=Gene;gene_biotype=pseudogene;locus_tag=pgaptmp_000752;pseudo=true,,,,,,,,
Contig_9_130.709,Protein Homology,CDS,20092,20615,.,+,0,ID=cds-pgaptmp_000752;Parent=gene-pgaptmp_000752;Note=frameshifted;gbkey=CDS;inference=COORDINATES: protein motif:HMM:NF015059.2;locus_tag=pgaptmp_000752;product=DUF237 domain-containing protein;pseudo=true;transl_table=4,,,,,,,,
Contig_9_130.709,.,gene,20837,21244,.,+,.,ID=gene-pgaptmp_000753;Name=pgaptmp_000753;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000753,,,,,,,,
Contig_9_130.709,GeneMarkS-2+,CDS,20837,21244,.,+,0,ID=cds-pgaptmp_000753;Parent=gene-pgaptmp_000753;Name=extdb:pgaptmp_000753;gbkey=CDS;inference=COORDINATES: ab initio prediction:GeneMarkS-2+;locus_tag=pgaptmp_000753;product=hypothetical protein;protein_id=extdb:pgaptmp_000753;transl_table=4,,,,,,,,
Contig_9_130.709,.,gene,21228,22727,.,+,.,ID=gene-pgaptmp_000754;Name=pgaptmp_000754;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000754,,,,,,,,
Contig_9_130.709,Protein Homology,CDS,21228,22727,.,+,0,ID=cds-pgaptmp_000754;Parent=gene-pgaptmp_000754;Name=extdb:pgaptmp_000754;gbkey=CDS;inference=COORDINATES: protein motif:HMM:NF015059.2;locus_tag=pgaptmp_000754;product=DUF237 domain-containing protein;protein_id=extdb:pgaptmp_000754;transl_table=4,,,,,,,,
Contig_9_130.709,.,gene,23023,24918,.,+,.,ID=gene-pgaptmp_000755;Name=pgaptmp_000755;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000755,,,,,,,,
Contig_9_130.709,Protein Homology,CDS,23023,24918,.,+,0,ID=cds-pgaptmp_000755;Parent=gene-pgaptmp_000755;Name=extdb:pgaptmp_000755;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014575009.1;locus_tag=pgaptmp_000755;product=DUF237 domain-containing protein;protein_id=extdb:pgaptmp_000755;transl_table=4,,,,,,,,
Contig_9_130.709,.,gene,25085,26995,.,+,.,ID=gene-pgaptmp_000756;Name=pgaptmp_000756;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000756,,,,,,,,
Contig_9_130.709,Protein Homology,CDS,25085,26995,.,+,0,ID=cds-pgaptmp_000756;Parent=gene-pgaptmp_000756;Name=extdb:pgaptmp_000756;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_019830453.1;locus_tag=pgaptmp_000756;product=DUF240 domain-containing protein;protein_id=extdb:pgaptmp_000756;transl_table=4,,,,,,,,
Contig_9_130.709,.,gene,27023,28114,.,-,.,ID=gene-pgaptmp_000757;Name=pgaptmp_000757;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000757,,,,,,,,
Contig_9_130.709,Protein Homology,CDS,27023,28114,.,-,0,ID=cds-pgaptmp_000757;Parent=gene-pgaptmp_000757;Name=extdb:pgaptmp_000757;Ontology_term=GO:0006304;gbkey=CDS;go_process=DNA modification|0006304||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874863.1;locus_tag=pgaptmp_000757;product=restriction endonuclease subunit S;protein_id=extdb:pgaptmp_000757;transl_table=4,,,,,,,,
Contig_9_130.709,.,gene,28234,30615,.,-,.,ID=gene-pgaptmp_000758;Name=pgaptmp_000758;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000758,,,,,,,,
Contig_9_130.709,Protein Homology,CDS,28234,30615,.,-,0,ID=cds-pgaptmp_000758;Parent=gene-pgaptmp_000758;Name=extdb:pgaptmp_000758;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874641.1;locus_tag=pgaptmp_000758;product=P80 family lipoprotein;protein_id=extdb:pgaptmp_000758;transl_table=4,,,,,,,,
Contig_10_386.674,Local,region,1,885,.,+,.,ID=Contig_10_386.674:1..885;Dbxref=taxon:2104;Name=ANONYMOUS;gbkey=Src;genome=chromosome;mol_type=genomic DNA;strain=Mympn_6282,,,,,,,,
Contig_10_386.674,.,gene,31,453,.,+,.,ID=gene-pgaptmp_000001;Name=pgaptmp_000001;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000001,,,,,,,,
Contig_10_386.674,Protein Homology,CDS,31,453,.,+,0,ID=cds-pgaptmp_000001;Parent=gene-pgaptmp_000001;Name=extdb:pgaptmp_000001;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014325337.1;locus_tag=pgaptmp_000001;product=DUF16 domain-containing protein;protein_id=extdb:pgaptmp_000001;transl_table=4,,,,,,,,
Contig_11_304.954,Local,region,1,1494,.,+,.,ID=Contig_11_304.954:1..1494;Dbxref=taxon:2104;Name=ANONYMOUS;gbkey=Src;genome=chromosome;mol_type=genomic DNA;strain=Mympn_6282,,,,,,,,
Contig_11_304.954,.,pseudogene,1,904,.,+,.,ID=gene-pgaptmp_000002;Name=pgaptmp_000002;gbkey=Gene;gene_biotype=pseudogene;locus_tag=pgaptmp_000002;pseudo=true,,,,,,,,
Contig_11_304.954,Protein Homology,CDS,1,904,.,+,1,ID=cds-pgaptmp_000002;Parent=gene-pgaptmp_000002;Note=incomplete%3B partial in the middle of a contig%3B missing N-terminus and C-terminus;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874499.1;locus_tag=pgaptmp_000002;product=MgpC family cytadherence protein;pseudo=true;transl_table=4,,,,,,,,
Contig_12_121.318,Local,region,1,3994,.,+,.,ID=Contig_12_121.318:1..3994;Dbxref=taxon:2104;Name=ANONYMOUS;gbkey=Src;genome=chromosome;mol_type=genomic DNA;strain=Mympn_6282,,,,,,,,
Contig_12_121.318,.,gene,203,1429,.,+,.,ID=gene-pgaptmp_000003;Name=pgaptmp_000003;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000003,,,,,,,,
Contig_12_121.318,Protein Homology,CDS,203,1429,.,+,0,ID=cds-pgaptmp_000003;Parent=gene-pgaptmp_000003;Name=extdb:pgaptmp_000003;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874843.1;locus_tag=pgaptmp_000003;product=cysteine desulfurase;protein_id=extdb:pgaptmp_000003;transl_table=4,,,,,,,,
Contig_12_121.318,.,gene,1432,1854,.,+,.,ID=gene-pgaptmp_000004;Name=pgaptmp_000004;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000004,,,,,,,,
Contig_12_121.318,Protein Homology,CDS,1432,1854,.,+,0,ID=cds-pgaptmp_000004;Parent=gene-pgaptmp_000004;Name=extdb:pgaptmp_000004;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874844.1;locus_tag=pgaptmp_000004;product=iron-sulfur cluster assembly scaffold protein;protein_id=extdb:pgaptmp_000004;transl_table=4,,,,,,,,
Contig_12_121.318,.,gene,1835,3994,.,-,.,ID=gene-pgaptmp_000005;Name=pgaptmp_000005;end_range=3994,.;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000005;partial=true,,,,,,,
Contig_12_121.318,Protein Homology,CDS,1835,3994,.,-,0,ID=cds-pgaptmp_000005;Parent=gene-pgaptmp_000005;Name=extdb:pgaptmp_000005;end_range=3994,.;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014325563.1;locus_tag=pgaptmp_000005;partial=true;product=DUF3713 domain-containing protein;protein_id=extdb:pgaptmp_000005;transl_table=4,,,,,,,
Contig_13_121.36,Local,region,1,62759,.,+,.,ID=Contig_13_121.36:1..62759;Dbxref=taxon:2104;Name=ANONYMOUS;gbkey=Src;genome=chromosome;mol_type=genomic DNA;strain=Mympn_6282,,,,,,,,
Contig_13_121.36,.,gene,91,786,.,-,.,ID=gene-pgaptmp_000006;Name=pgaptmp_000006;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000006,,,,,,,,
Contig_13_121.36,Protein Homology,CDS,91,786,.,-,0,ID=cds-pgaptmp_000006;Parent=gene-pgaptmp_000006;Name=extdb:pgaptmp_000006;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874817.1;locus_tag=pgaptmp_000006;product=TrkA family potassium uptake protein;protein_id=extdb:pgaptmp_000006;transl_table=4,,,,,,,,
Contig_13_121.36,.,gene,821,2518,.,+,.,ID=gene-pgaptmp_000007;Name=pgaptmp_000007;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000007,,,,,,,,
Contig_13_121.36,Protein Homology,CDS,821,2518,.,+,0,ID=cds-pgaptmp_000007;Parent=gene-pgaptmp_000007;Name=extdb:pgaptmp_000007;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874816.1;locus_tag=pgaptmp_000007;product=cation transporter;protein_id=extdb:pgaptmp_000007;transl_table=4,,,,,,,,
Contig_13_121.36,.,gene,2546,2620,.,+,.,ID=gene-pgaptmp_000008;Name=pgaptmp_000008;gbkey=Gene;gene_biotype=tRNA;locus_tag=pgaptmp_000008,,,,,,,,
Contig_13_121.36,tRNAscan-SE,tRNA,2546,2620,.,+,.,ID=rna-pgaptmp_000008;Parent=gene-pgaptmp_000008;anticodon=(pos:2578..2580);gbkey=tRNA;inference=COORDINATES: profile:tRNAscan-SE:2.0.7;locus_tag=pgaptmp_000008;product=tRNA-Asn,,,,,,,,
Contig_13_121.36,tRNAscan-SE,exon,2546,2620,.,+,.,ID=exon-pgaptmp_000008-1;Parent=rna-pgaptmp_000008;anticodon=(pos:2578..2580);gbkey=tRNA;inference=COORDINATES: profile:tRNAscan-SE:2.0.7;locus_tag=pgaptmp_000008;product=tRNA-Asn,,,,,,,,
